FlightId	ProcessingTimeUtc	AirlineCode	FlightNumber	SchedDepAirportCode	SchedArrAirportCode	SchedDepartureUtc	SchedArrivalUtc	SchedDepartureLocal	SchedArrivalLocal	Status	DiversionStatus	RecoveryExists	OpAirlineCode	OpFlightNumber	AltDepAirportCode	AltArrAirportCode	OutGateLocal	OutGateUtc	OutGateAccuracy	OutGateSource	InAirLocal	InAirUtc	InAirAccuracy	InAirSource	LandedLocal	LandedUtc	LandedAccuracy	LandedSource	InGateLocal	InGateUtc	InGateAccuracy	InGateSource	DepTerminal	DepGate	CheckinCounter	ArrTerminal	ArrGate	Baggage	SvcType	AircraftType	OptionalEquipment	WeightClass	Unscheduled	SeqNumber	NumLegs	DepAirportCountryId	ArrAirportCountryId	TailNumber	RegAirlineCode	RegFlightNumber	DepScheduleStatus	ArrScheduleStatus	OriginationDateLocal	OriginationDateUtc	DomIntDep	DomIntArr	PrevFltAirlineCode	PrevFltNumber	PrevFltSchedArrLocal	PrevFltSchedArrUtc	PrevFltMethod	Suffix	AircraftOwner	IsGeneralAviation	SchedDepAptNS	SchedArrAptNS	AltDepAptNS	AltArrAptNS	DepDelayCode	ArrDelayCode	UpStreamLegs	DownStreamLegs	NewToFlightWindow	StatusChange	PreviousStatus	DiversionStatusChange	PreviousDiversionStatus	OutGateUtcChange	PreviousOutGateUtc	PreviousOutGateLocal	InAirUtcChange	PreviousInAirUtc	PreviousInAirLocal	LandingUtcChange	PreviousLandingUtc	PreviousLandingLocal	InGateUtcChange	PreviousInGateUtc	PreviousInGateLocal	DepGateChange	PreviousDepGate	DepTerminalChange	PreviousDepTerminal	ArrGateChange	PreviousArrGate	ArrTerminalChange	PreviousArrTerminal	BaggageChange	PreviousBaggage	AircraftTypeChange	PreviousAircraftType	TailNumberChange	PreviousTailNumber	PrevFltChange	PreviousPrevFltAirlineCode	PreviousPrevFltNumber	OtherChange
UA257MCODEN04132010	2017-04-13 20:28:00	UA	257	MCO	DEN	2017-04-13 20:10	2017-04-14 00:15	2017-04-13 16:10	2017-04-13 18:15	InAir		N					2017-04-13 16:07	2017-04-13 20:07	Actual	AirlineData	2017-04-13 16:18	2017-04-13 20:18	Actual	AirlineData	2017-04-13 17:51	2017-04-13 23:51	Estimated	FlightViewData	2017-04-13 18:05	2017-04-14 00:05	Estimated	AirlineData	B	42			B20	10	J	A320		L		1	3	US	US	N494UA					2017-04-13	2017-04-13			UA	564	2017-04-13 15:24	2017-04-13 19:24	T				I	I						SFO,LAX												Y	2017-04-13 23:50	2017-04-13 17:50																					
SWQ903PUJDTW04131615	2017-04-13 20:28:00	SWQ	903	PUJ	DTW	2017-04-13 16:15	2017-04-13 20:31	2017-04-13 12:15	2017-04-13 16:31	InAir		N									2017-04-13 13:58	2017-04-13 17:58	Actual	FlightViewData	2017-04-13 17:44	2017-04-13 21:44	Estimated	FlightViewData												B734		Z	Y			DO	US																		I	I																		Y	2017-04-13 21:45	2017-04-13 17:45																					
EJA623MSYAUS04131831	2017-04-13 20:28:00	EJA	623	MSY	AUS	2017-04-13 18:31	2017-04-13 19:51	2017-04-13 13:31	2017-04-13 14:51	Delayed		N					2017-04-13 15:30	2017-04-13 20:30	Estimated	FlightViewData																				C56X		L	Y			US	US																		I	I								Y	Unknown			Y																													
UA6332IAHDCA04131935	2017-04-13 20:28:00	UA	6332	IAH	DCA	2017-04-13 19:35	2017-04-13 22:44	2017-04-13 14:35	2017-04-13 18:44	InAir		N					2017-04-13 14:35	2017-04-13 19:35	Actual	AirlineData	2017-04-13 15:01	2017-04-13 20:01	Actual	AirlineData	2017-04-13 18:34	2017-04-13 22:34	Estimated	FlightViewData	2017-04-13 18:42	2017-04-13 22:42	Estimated	AirlineData	B	B87		B	16	5	J	E75L		L		1	1	US	US	N89313	YV	6332			2017-04-13	2017-04-13									YV		I	I																		Y	2017-04-13 22:39	2017-04-13 18:39																					
UA83DELEWR04131805	2017-04-13 20:28:00	UA	83	DEL	EWR	2017-04-13 18:05	2017-04-14 09:10	2017-04-13 23:35	2017-04-14 05:10	InAir		N					2017-04-13 23:35	2017-04-13 18:05	Actual	AirlineData	2017-04-13 23:59	2017-04-13 18:29	Actual	AirlineData	2017-04-14 04:58	2017-04-14 08:58	Estimated	AirlineData	2017-04-14 05:09	2017-04-14 09:09	Estimated	AirlineData	3	3		C	C123	14	J	777				1	1	IN	US	N37018					2017-04-13	2017-04-13			UA	82	2017-04-13 21:30	2017-04-13 16:00	T				I	I																		Y	2017-04-14 08:59	2017-04-14 04:59	Y	2017-04-14 09:10	2017-04-14 05:10																		
U23426GVAHAM04131825	2017-04-13 20:28:00	U2	3426	GVA	HAM	2017-04-13 18:25	2017-04-13 20:10	2017-04-13 20:25	2017-04-13 22:10	OutGate		N					2017-04-13 20:47	2017-04-13 18:47	Actual	AirlineData									2017-04-13 22:32	2017-04-13 20:32	Estimated	AirlineData	1			1			J	319				1	1	CH	DE	GEZUT					2017-04-13	2017-04-13			U2	3425	2017-04-13 19:50	2017-04-13 17:50	T				I	I																																				Y		Y			
GMA821BOSYYR04131800	2017-04-13 20:28:00	GMA	821	BOS	YYR	2017-04-13 18:00	2017-04-13 20:46	2017-04-13 14:00	2017-04-13 17:46	InAir		N									2017-04-13 14:26	2017-04-13 18:26	Actual	FlightViewData	2017-04-13 17:59	2017-04-13 20:59	Estimated	FlightViewData												B350		Q	Y			US	CA																		I	I																		Y	2017-04-13 21:01	2017-04-13 18:01																					
U22588TFSMXP04131735	2017-04-13 20:28:00	U2	2588	TFS	MXP	2017-04-13 17:35	2017-04-13 21:35	2017-04-13 18:35	2017-04-13 23:35	OutGate		N					2017-04-13 21:14	2017-04-13 20:14	Actual	AirlineData									2017-04-14 02:14	2017-04-14 00:14	Estimated	AirlineData		12		2			J	320				1	1	ES	IT						2017-04-13	2017-04-13											I	I								Y	Delayed			Y	2017-04-13 20:00	2017-04-13 21:00							Y	2017-04-14 00:01	2017-04-14 02:01																		
TN7CDGLAX04130930	2017-04-13 20:28:00	TN	7	CDG	LAX	2017-04-13 09:30	2017-04-13 21:20	2017-04-13 11:30	2017-04-13 14:20	InAir		N													2017-04-13 15:00	2017-04-13 22:00	Estimated	FlightViewData					2A			B			J	A343		L		1	2	FR	US						2017-04-13	2017-04-13											I	I			06	06		PPT												Y	2017-04-13 22:02	2017-04-13 15:02																					
UA4174IAHLIT04131935	2017-04-13 20:28:00	UA	4174	IAH	LIT	2017-04-13 19:35	2017-04-13 20:59	2017-04-13 14:35	2017-04-13 15:59	InAir		N					2017-04-13 14:30	2017-04-13 19:30	Actual	AirlineData	2017-04-13 14:43	2017-04-13 19:43	Actual	AirlineData	2017-04-13 15:37	2017-04-13 20:37	Estimated	FlightViewData	2017-04-13 15:53	2017-04-13 20:53	Estimated	AirlineData	B	B8					J	E145		L		2	2	US	US	N29906	EV	4174			2017-04-13	2017-04-13									EV		I	I					ELP													Y	2017-04-13 20:38	2017-04-13 15:38																					
EJA324MKCDAL04131900	2017-04-13 20:28:00	EJA	324	MKC	DAL	2017-04-13 19:00	2017-04-13 20:14	2017-04-13 14:00	2017-04-13 15:14	InAir		N									2017-04-13 14:45	2017-04-13 19:45	Actual	FlightViewData	2017-04-13 15:54	2017-04-13 20:54	Estimated	FlightViewData												C680		L	Y			US	US																		I	I																		Y	2017-04-13 20:53	2017-04-13 15:53																					
EJA396PHLPBI04131730	2017-04-13 20:28:00	EJA	396	PHL	PBI	2017-04-13 17:30	2017-04-13 19:50	2017-04-13 13:30	2017-04-13 15:50	InAir		N									2017-04-13 14:32	2017-04-13 18:32	Actual	FlightViewData	2017-04-13 16:38	2017-04-13 20:38	Estimated	FlightViewData												C680		L	Y			US	US																		I	I																		Y	2017-04-13 20:37	2017-04-13 16:37																					
DPJ175FHBSUA04131913	2017-04-13 20:28:00	DPJ	175	FHB	SUA	2017-04-13 19:13	2017-04-13 20:01	2017-04-13 15:13	2017-04-13 16:01	InAir		N									2017-04-13 15:54	2017-04-13 19:54	Actual	FlightViewData	2017-04-13 16:29	2017-04-13 20:29	Estimated	FlightViewData												LJ75		L	Y			US	US																		F	I																		Y	2017-04-13 20:30	2017-04-13 16:30																					
DL5974ORDLGA04131830	2017-04-13 20:28:00	DL	5974	ORD	LGA	2017-04-13 18:30	2017-04-13 20:44	2017-04-13 13:30	2017-04-13 16:44	InAir		N					2017-04-13 13:37	2017-04-13 18:37	Actual	AirlineData	2017-04-13 14:10	2017-04-13 19:10	Actual	AirlineData	2017-04-13 16:42	2017-04-13 20:42	Estimated	FlightViewData	2017-04-13 16:54	2017-04-13 20:54	Estimated	AirlineData	2	E17			SH1		J	E75S		L		1	1	US	US	N210JQ	YX	5974			2017-04-13	2017-04-13			DL	5969	2017-04-13 13:00	2017-04-13 18:00	T		YX		I	I			06	06														Y	2017-04-13 20:43	2017-04-13 16:43																					
F9913TTNTPA04131750	2017-04-13 20:28:00	F9	913	TTN	TPA	2017-04-13 17:50	2017-04-13 20:40	2017-04-13 13:50	2017-04-13 16:40	InGate		N					2017-04-13 13:40	2017-04-13 17:40	Actual	AirlineData	2017-04-13 14:00	2017-04-13 18:00	Actual	AirlineData	2017-04-13 16:18	2017-04-13 20:18	Actual	AirlineData	2017-04-13 16:25	2017-04-13 20:25	Actual	AirlineData					C45	R15	J	A319		L		1	1	US	US	N949FR				AE	2017-04-13	2017-04-13			F9	938	2017-04-13 13:07	2017-04-13 17:07	T				I	I								Y	Landed												Y	2017-04-13 20:25	2017-04-13 16:25																		
XLS950SUATEB04131700	2017-04-13 20:28:00	XLS	950	SUA	TEB	2017-04-13 17:00	2017-04-13 19:20	2017-04-13 13:00	2017-04-13 15:20	Landed		N									2017-04-13 14:04	2017-04-13 18:04	Actual	FlightViewData	2017-04-13 16:27	2017-04-13 20:27	Actual	FlightViewData												E35L		L	Y			US	US																		I	I								Y	InAir									Y	2017-04-13 20:28	2017-04-13 16:28																					
WN4808PDXMCI04131815	2017-04-13 20:28:00	WN	4808	PDX	MCI	2017-04-13 18:15	2017-04-13 21:30	2017-04-13 11:15	2017-04-13 16:30	InAir		N					2017-04-13 11:18	2017-04-13 18:18	Actual	AirlineData	2017-04-13 11:28	2017-04-13 18:28	Actual	AirlineData	2017-04-13 16:32	2017-04-13 21:32	Estimated	FlightViewData						C12		B	B39	B3	J	B737		L		1	1	US	US	N900WN					2017-04-13	2017-04-13			WN	1226	2017-04-13 10:40	2017-04-13 17:40	T				I	I																		Y	2017-04-13 21:30	2017-04-13 16:30																					
DY1499ORYOSL04131830	2017-04-13 20:28:00	DY	1499	ORY	OSL	2017-04-13 18:30	2017-04-13 20:50	2017-04-13 20:30	2017-04-13 22:50	Expected		N																	2017-04-13 22:36	2017-04-13 20:36	Estimated	AirlineData	S						J	73H				1	1	FR	NO					AE	2017-04-13	2017-04-13											I	I			06	06																	Y	2017-04-13 20:35	2017-04-13 22:35																		
DL139AMSDTW04131300	2017-04-13 20:28:00	DL	139	AMS	DTW	2017-04-13 13:00	2017-04-13 21:51	2017-04-13 15:00	2017-04-13 17:51	InAir		N					2017-04-13 14:59	2017-04-13 12:59	Actual	AirlineData	2017-04-13 15:24	2017-04-13 13:24	Actual	AirlineData	2017-04-13 18:03	2017-04-13 22:03	Estimated	FlightViewData	2017-04-13 18:17	2017-04-13 22:17	Estimated	AirlineData		E2		EM	A24		J	A332		L		1	1	NL	US	N856NW					2017-04-13	2017-04-13			DL	144	2017-04-13 13:00	2017-04-13 11:00	T				I	I			06	06														Y	2017-04-13 22:02	2017-04-13 18:02																					
4B454DFWCVN04131910	2017-04-13 20:28:00	4B	454	DFW	CVN	2017-04-13 19:10	2017-04-13 20:55	2017-04-13 14:10	2017-04-13 14:55	InAir		N									2017-04-13 14:48	2017-04-13 19:48	Actual	FlightViewData	2017-04-13 15:16	2017-04-13 21:16	Estimated	FlightViewData											J	PC12		G		1	1	US	US						2017-04-13	2017-04-13											I	I																		Y	2017-04-13 21:18	2017-04-13 15:18																					
DL4707SMFSEA04131931	2017-04-13 20:28:00	DL	4707	SMF	SEA	2017-04-13 19:31	2017-04-13 21:33	2017-04-13 12:31	2017-04-13 14:33	InAir		N					2017-04-13 12:29	2017-04-13 19:29	Actual	AirlineData	2017-04-13 12:43	2017-04-13 19:43	Actual	AirlineData	2017-04-13 14:03	2017-04-13 21:03	Estimated	FlightViewData	2017-04-13 14:28	2017-04-13 21:28	Estimated	AirlineData	A	A10			A1		J	E75L		L		2	2	US	US	N242SY	OO	4707			2017-04-13	2017-04-13			DL	4707	2017-04-13 11:51	2017-04-13 18:51	T		OO		I	I			06	06	SEA																Y	2017-04-13 21:20	2017-04-13 14:20																		
DL3694RDULGA04131900	2017-04-13 20:28:00	DL	3694	RDU	LGA	2017-04-13 19:00	2017-04-13 20:49	2017-04-13 15:00	2017-04-13 16:49	InAir		N					2017-04-13 15:15	2017-04-13 19:15	Actual	AirlineData	2017-04-13 15:31	2017-04-13 19:31	Actual	AirlineData	2017-04-13 16:44	2017-04-13 20:44	Estimated	FlightViewData	2017-04-13 16:48	2017-04-13 20:48	Estimated	AirlineData	2	C11		C	C16		J	CRJ9		L		1	1	US	US	N302PQ	9E	3694			2017-04-13	2017-04-13			DL	3844	2017-04-13 14:23	2017-04-13 18:23	T		9E		I	I			06	06																	Y	2017-04-13 20:41	2017-04-13 16:41																		
ZB655AGPMAN04131815	2017-04-13 20:28:00	ZB	655	AGP	MAN	2017-04-13 18:15	2017-04-13 21:25	2017-04-13 20:15	2017-04-13 22:25	OutGate		N					2017-04-13 20:14	2017-04-13 18:14	Actual	AirlineData									2017-04-13 22:05	2017-04-13 21:05	Estimated	AirlineData	3	C38	311	2			J	321				1	1	ES	GB	GOZBF			DE	AE	2017-04-13	2017-04-13			ZB	654	2017-04-13 19:25	2017-04-13 17:25	T				I	I			06	06																	Y	2017-04-13 21:10	2017-04-13 22:10																		
IB3248MADVCE04131750	2017-04-13 20:28:00	IB	3248	MAD	VCE	2017-04-13 17:50	2017-04-13 20:15	2017-04-13 19:50	2017-04-13 22:15	InGate		N					2017-04-13 19:53	2017-04-13 17:53	Actual	AirlineData	2017-04-13 20:09	2017-04-13 18:09	Actual	AirlineData	2017-04-13 22:08	2017-04-13 20:08	Actual	AirlineData	2017-04-13 22:14	2017-04-13 20:14	Actual	AirlineData	4	J54					J	320				1	1	ES	IT	ECKUB					2017-04-13	2017-04-13											I	I								Y	InAir									Y			Y	2017-04-13 20:11	2017-04-13 22:11																		
9X614HGRPIT04131855	2017-04-13 20:28:00	9X	614	HGR	PIT	2017-04-13 18:55	2017-04-13 20:00	2017-04-13 14:55	2017-04-13 16:00	InAir		N									2017-04-13 15:31	2017-04-13 19:31	Actual	FlightViewData	2017-04-13 16:29	2017-04-13 20:29	Estimated	FlightViewData											J	C208		G		1	1	US	US						2017-04-13	2017-04-13											I	I																		Y	2017-04-13 20:27	2017-04-13 16:27																					
DL3877ORFLGA04131900	2017-04-13 20:28:00	DL	3877	ORF	LGA	2017-04-13 19:00	2017-04-13 20:48	2017-04-13 15:00	2017-04-13 16:48	InAir		N					2017-04-13 14:52	2017-04-13 18:52	Actual	AirlineData	2017-04-13 15:58	2017-04-13 19:58	Actual	AirlineData	2017-04-13 16:55	2017-04-13 20:55	Estimated	FlightViewData	2017-04-13 17:02	2017-04-13 21:02	Estimated	AirlineData		B19		C	C12		J	CRJ2		L		1	1	US	US	N8924B	9E	3877			2017-04-13	2017-04-13			DL	3913	2017-04-13 14:29	2017-04-13 18:29	T		9E		I	I			06	06														Y	2017-04-13 20:53	2017-04-13 16:53																					
WN689EWRDEN04131935	2017-04-13 20:28:00	WN	689	EWR	DEN	2017-04-13 19:35	2017-04-13 23:55	2017-04-13 15:35	2017-04-13 17:55	InAir		N					2017-04-13 16:03	2017-04-13 20:03	Actual	AirlineData	2017-04-13 16:26	2017-04-13 20:26	Actual	AirlineData	2017-04-13 18:10	2017-04-14 00:10	Estimated	AirlineData	2017-04-13 18:10	2017-04-14 00:10	Estimated	AirlineData	TA	A15			C42		J	B737		L		1	1	US	US	N960WN					2017-04-13	2017-04-13											I	I								Y	OutGate						Y																										
PD139YTZEWR04132005	2017-04-13 20:28:00	PD	139	YTZ	EWR	2017-04-13 20:05	2017-04-13 21:35	2017-04-13 16:05	2017-04-13 17:35	OutGate		N					2017-04-13 16:13	2017-04-13 20:13	Actual	AirlineData									2017-04-13 17:35	2017-04-13 21:35	Estimated	AirlineData		7		B	B51	5	J	DH8D		G		1	1	CA	US	825					2017-04-13	2017-04-13			PD	514	2017-04-13 15:20	2017-04-13 19:20	T				I	I																																									Y
UA5292ORDATL04131950	2017-04-13 20:28:00	UA	5292	ORD	ATL	2017-04-13 19:50	2017-04-13 21:53	2017-04-13 14:50	2017-04-13 17:53	InAir		N					2017-04-13 14:49	2017-04-13 19:49	Actual	AirlineData	2017-04-13 15:02	2017-04-13 20:02	Actual	AirlineData	2017-04-13 17:24	2017-04-13 21:24	Estimated	FlightViewData	2017-04-13 17:29	2017-04-13 21:29	Estimated	AirlineData	2	E8		N	T14		J	E75L		L		2	2	US	US	N127SY	OO	5292			2017-04-13	2017-04-13			UA	5212	2017-04-13 14:05	2017-04-13 19:05	T		OO		I	I					COS													Y	2017-04-13 21:27	2017-04-13 17:27																					
DL4714HLNSLC04131912	2017-04-13 20:28:00	DL	4714	HLN	SLC	2017-04-13 19:12	2017-04-13 20:40	2017-04-13 13:12	2017-04-13 14:40	InGate		N					2017-04-13 13:05	2017-04-13 19:05	Actual	AirlineData	2017-04-13 13:14	2017-04-13 19:14	Actual	AirlineData	2017-04-13 14:21	2017-04-13 20:21	Actual	AirlineData	2017-04-13 14:26	2017-04-13 20:26	Actual	AirlineData		4		1	B06		J	CRJ7		L		2	2	US	US	N630SK	OO	4714			2017-04-13	2017-04-13			DL	4714	2017-04-13 12:37	2017-04-13 18:37	T		OO		I	I			06	06	SLC			Y	Landed												Y	2017-04-13 20:27	2017-04-13 14:27																		
DL4816SLCGDL04131700	2017-04-13 20:28:00	DL	4816	SLC	GDL	2017-04-13 17:00	2017-04-13 20:49	2017-04-13 11:00	2017-04-13 15:49	Landed		N					2017-04-13 10:54	2017-04-13 16:54	Actual	AirlineData	2017-04-13 11:25	2017-04-13 17:25	Actual	AirlineData	2017-04-13 15:27	2017-04-13 20:27	Actual	FlightViewData	2017-04-13 15:31	2017-04-13 20:31	Estimated	AirlineData	I	D07		1	3		J	CRJ9		L		1	1	US	MX	N824SK	OO	4816			2017-04-13	2017-04-13			DL	4640	2017-04-13 09:57	2017-04-13 15:57	T		OO		I	I			06	06				Y	InAir									Y	2017-04-13 20:32	2017-04-13 15:32																					
AA2794LCHDFW04131911	2017-04-13 20:28:00	AA	2794	LCH	DFW	2017-04-13 19:11	2017-04-13 20:25	2017-04-13 14:11	2017-04-13 15:25	InAir		N					2017-04-13 14:31	2017-04-13 19:31	Actual	AirlineData	2017-04-13 14:41	2017-04-13 19:41	Actual	AirlineData	2017-04-13 15:31	2017-04-13 20:31	Estimated	FlightViewData	2017-04-13 15:44	2017-04-13 20:44	Estimated	AirlineData				E	E34	E38	J	CRJ7		L		1	1	US	US	N603QX	EV	2794			2017-04-13	2017-04-13			AA	2790	2017-04-13 13:34	2017-04-13 18:34	T		EV		I	I			06	06														Y	2017-04-13 20:29	2017-04-13 15:29																					
WN4007DCAHOU04131740	2017-04-13 20:28:00	WN	4007	DCA	HOU	2017-04-13 17:40	2017-04-13 21:05	2017-04-13 13:40	2017-04-13 16:05	InGate		N					2017-04-13 13:32	2017-04-13 17:32	Actual	AirlineData	2017-04-13 13:39	2017-04-13 17:39	Actual	AirlineData	2017-04-13 15:19	2017-04-13 20:19	Actual	AirlineData	2017-04-13 15:26	2017-04-13 20:26	Actual	AirlineData	A	6		4	45		J	B737		L		1	1	US	US	N214WN					2017-04-13	2017-04-13											I	I								Y	Landed												Y	2017-04-13 20:25	2017-04-13 15:25																		
CSJ214CAKFSD04131630	2017-04-13 20:28:00	CSJ	214	CAK	FSD	2017-04-13 16:30	2017-04-13 20:55	2017-04-13 12:30	2017-04-13 15:55	InAir		N									2017-04-13 13:17	2017-04-13 17:17	Actual	FlightViewData	2017-04-13 16:23	2017-04-13 21:23	Estimated	FlightViewData												C208		G	Y			US	US																		I	I																		Y	2017-04-13 21:21	2017-04-13 16:21																					
DL4761FSDMSP04131932	2017-04-13 20:28:00	DL	4761	FSD	MSP	2017-04-13 19:32	2017-04-13 20:38	2017-04-13 14:32	2017-04-13 15:38	InAir		N					2017-04-13 15:04	2017-04-13 20:04	Actual	AirlineData	2017-04-13 15:24	2017-04-13 20:24	Actual	AirlineData					2017-04-13 15:59	2017-04-13 20:59	Estimated	AirlineData		4		1	A6	8	J	CRJ2		L		2	2	US	US	N454SW	OO	4761			2017-04-13	2017-04-13			DL	4761	2017-04-13 14:06	2017-04-13 19:06	T		OO		I	I			06	06	MSP			Y	OutGate						Y						Y	2017-04-13 20:55	2017-04-13 15:55																		
DL5119YULLGA04131900	2017-04-13 20:28:00	DL	5119	YUL	LGA	2017-04-13 19:00	2017-04-13 20:35	2017-04-13 15:00	2017-04-13 16:35	InAir		N					2017-04-13 15:21	2017-04-13 19:21	Actual	AirlineData	2017-04-13 15:43	2017-04-13 19:43	Actual	AirlineData	2017-04-13 16:30	2017-04-13 20:30	Estimated	FlightViewData	2017-04-13 16:42	2017-04-13 20:42	Estimated	AirlineData		C84		C	C15		J	CRJ7		L		1	1	CA	US	N719EV	EV	5119			2017-04-13	2017-04-13			DL	5568	2017-04-13 14:23	2017-04-13 18:23	T		EV		I	I			06	06														Y	2017-04-13 20:31	2017-04-13 16:31																					
VS9LHRJFK04131505	2017-04-13 20:28:00	VS	9	LHR	JFK	2017-04-13 15:05	2017-04-13 23:00	2017-04-13 16:05	2017-04-13 19:00	InAir		N					2017-04-13 15:54	2017-04-13 14:54	Actual	AirlineData					2017-04-13 18:36	2017-04-13 22:36	Estimated	FlightViewData	2017-04-13 18:53	2017-04-13 22:53	Estimated	AirlineData	3			4			J	A346		L		1	1	GB	US	GVBUG					2017-04-13	2017-04-13											I	I																		Y	2017-04-13 22:38	2017-04-13 18:38																					
TP1022LISMAD04132035	2017-04-13 20:28:00	TP	1022	LIS	MAD	2017-04-13 20:35	2017-04-13 21:50	2017-04-13 21:35	2017-04-13 23:50	Delayed		N					2017-04-13 21:55	2017-04-13 20:55	Estimated	AirlineData													1			2			J	319				1	1	PT	ES	CSTTN					2017-04-13	2017-04-13			TP	691	2017-04-13 20:50	2017-04-13 19:50	T				I	I			06	06				Y	Scheduled			Y	2017-04-13 20:50	2017-04-13 21:50																											
DL6009LGADFW04131900	2017-04-13 20:28:00	DL	6009	LGA	DFW	2017-04-13 19:00	2017-04-13 23:15	2017-04-13 15:00	2017-04-13 18:15	InAir		N					2017-04-13 14:58	2017-04-13 18:58	Actual	AirlineData	2017-04-13 15:20	2017-04-13 19:20	Actual	AirlineData	2017-04-13 17:33	2017-04-13 22:33	Estimated	FlightViewData	2017-04-13 17:39	2017-04-13 22:39	Estimated	AirlineData	C	C18		E	E14		J	E170		L		1	1	US	US	N823MD	YX	6009			2017-04-13	2017-04-13			DL	6113	2017-04-13 14:17	2017-04-13 18:17	T		YX		I	I			06	06														Y	2017-04-13 22:30	2017-04-13 17:30																					
DL6145DCALGA04131900	2017-04-13 20:28:00	DL	6145	DCA	LGA	2017-04-13 19:00	2017-04-13 20:25	2017-04-13 15:00	2017-04-13 16:25	InAir		N					2017-04-13 15:03	2017-04-13 19:03	Actual	AirlineData	2017-04-13 15:45	2017-04-13 19:45	Actual	AirlineData	2017-04-13 16:41	2017-04-13 20:41	Estimated	FlightViewData	2017-04-13 16:52	2017-04-13 20:52	Estimated	AirlineData	B	18			SH3		J	E170		L		1	1	US	US	N871RW	YX	6145			2017-04-13	2017-04-13			DL	6138	2017-04-13 10:26	2017-04-13 14:26	T		YX		I	I			06	06																	Y	2017-04-13 20:49	2017-04-13 16:49																		
ZB275BCNLGW04131820	2017-04-13 20:28:00	ZB	275	BCN	LGW	2017-04-13 18:20	2017-04-13 20:45	2017-04-13 20:20	2017-04-13 21:45	OutGate		N					2017-04-13 20:16	2017-04-13 18:16	Actual	AirlineData									2017-04-13 21:18	2017-04-13 20:18	Estimated	AirlineData	2	Y53	B44	South			J	321				1	1	ES	GB	GOZBI			DE	AE	2017-04-13	2017-04-13			ZB	274	2017-04-13 19:25	2017-04-13 17:25	T				I	I			06	06																																Y		Y			
WN559SNAPHX04131920	2017-04-13 20:28:00	WN	559	SNA	PHX	2017-04-13 19:20	2017-04-13 20:30	2017-04-13 12:20	2017-04-13 13:30	InGate		N					2017-04-13 12:19	2017-04-13 19:19	Actual	AirlineData	2017-04-13 12:24	2017-04-13 19:24	Actual	AirlineData	2017-04-13 13:13	2017-04-13 20:13	Actual	AirlineData	2017-04-13 13:16	2017-04-13 20:16	Actual	AirlineData		16		4	D5		J	B737		L		4	4	US	US	N7883A					2017-04-13	2017-04-13			WN	559	2017-04-13 11:45	2017-04-13 18:45	T				I	I					GEG,BOI,SMF			Y	Landed												Y	2017-04-13 20:20	2017-04-13 13:20																		
UA5187ORDCLT04131835	2017-04-13 20:28:00	UA	5187	ORD	CLT	2017-04-13 18:35	2017-04-13 20:42	2017-04-13 13:35	2017-04-13 16:42	InAir		N					2017-04-13 13:35	2017-04-13 18:35	Actual	AirlineData	2017-04-13 14:16	2017-04-13 19:16	Actual	AirlineData	2017-04-13 16:36	2017-04-13 20:36	Estimated	FlightViewData	2017-04-13 16:44	2017-04-13 20:44	Estimated	AirlineData	2	E4			A12	A2	J	E75L		L		1	1	US	US	N168SY	OO	5187			2017-04-13	2017-04-13									OO		I	I																		Y	2017-04-13 20:35	2017-04-13 16:35																					
UA5332RNOSFO04131835	2017-04-13 20:28:00	UA	5332	RNO	SFO	2017-04-13 18:35	2017-04-13 19:52	2017-04-13 11:35	2017-04-13 12:52	InGate		N					2017-04-13 11:56	2017-04-13 18:56	Actual	AirlineData	2017-04-13 12:20	2017-04-13 19:20	Actual	AirlineData	2017-04-13 13:21	2017-04-13 20:21	Actual	AirlineData	2017-04-13 13:26	2017-04-13 20:26	Actual	AirlineData		C1		3	78	4	J	CRJ2		L		1	1	US	US	N908SW	OO	5332			2017-04-13	2017-04-13			UA	5414	2017-04-13 10:55	2017-04-13 17:55	T		OO		I	I								Y	Landed												Y	2017-04-13 20:27	2017-04-13 13:27																		
UA1002BOIDEN04132035	2017-04-13 20:28:00	UA	1002	BOI	DEN	2017-04-13 20:35	2017-04-13 22:32	2017-04-13 14:35	2017-04-13 16:32	OutGate		N					2017-04-13 14:27	2017-04-13 20:27	Actual	AirlineData									2017-04-13 16:10	2017-04-13 22:10	Estimated	AirlineData		11			B31	15	J	A319		L		1	1	US	US	N832UA					2017-04-13	2017-04-13											I	I								Y	Scheduled			Y	2017-04-13 20:35	2017-04-13 14:35							Y	2017-04-13 22:18	2017-04-13 16:18																		
DL7360LWSSLC04131908	2017-04-13 20:28:00	DL	7360	LWS	SLC	2017-04-13 19:08	2017-04-13 20:39	2017-04-13 12:08	2017-04-13 14:39	InAir		N					2017-04-13 11:55	2017-04-13 18:55	Actual	AirlineData	2017-04-13 12:14	2017-04-13 19:14	Actual	AirlineData	2017-04-13 14:28	2017-04-13 20:28	Estimated	FlightViewData	2017-04-13 14:34	2017-04-13 20:34	Estimated	AirlineData				I	E66		J	CRJ2		L		2	2	US	US	N431SW	OO	7360			2017-04-13	2017-04-13			DL	7360	2017-04-13 11:43	2017-04-13 18:43	T		OO		I	I			06	06	SLC													Y	2017-04-13 20:30	2017-04-13 14:30																					
